tweet_id,user_id,camp_type,community,aspect_prompt
1655005234517667840,1514803698,BLM - Crossing,C3-2,"ideology: 'left', pro entities: ['black'], anti entities: [], neutral entities: ['twitter', 'boys', 'girls'] based on following aspects pro aspects: ['equality', 'justice', 'child'], anti aspects: [], neutral aspects: []"
1652413666589831168,1459871322457133056,ALM - Crossing,C1-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['god', 'sex'], anti aspects: [], neutral aspects: ['video']"
1655996252549414969,1270133776748855296,BLM - Crossing,C3-2,"ideology: 'left', pro entities: ['president biden'], anti entities: ['donald trump'], neutral entities: ['president', 'president'] based on following aspects pro aspects: ['bill', 'job', 'jobs'], anti aspects: [], neutral aspects: ['economy']"
1656450161533493248,96015533,ALM - Crossing,C1-1,"ideology: 'right', pro entities: ['donald', 'trump', 'trumps'], anti entities: ['joe biden', 'cnn'], neutral entities: ['president', 'president'] based on following aspects pro aspects: ['america', 'american people'], anti aspects: [], neutral aspects: ['press', 'message', 'agenda']"
1655650029472735235,148529707,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: ['clarence thomas'], neutral entities: [] based on following aspects pro aspects: ['family', 'mom', 'house', 'school'], anti aspects: [], neutral aspects: []"
1654139569678213123,109579534,ALM - Crossing,C1-1,"ideology: 'right', pro entities: ['republicans'], anti entities: ['left'], neutral entities: ['congress'] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: ['bills']"
1653618933444870147,1461242887333683200,ALM - Crossing,C1-2,"ideology: 'right', pro entities: ['sheriffs', 'trump'], anti entities: [], neutral entities: ['military'] based on following aspects pro aspects: ['american'], anti aspects: [], neutral aspects: []"
1656949227396780033,1517713416336596992,BLM - Crossing,C2-2,"ideology: 'left', pro entities: ['black'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['home'], anti aspects: [], neutral aspects: ['reporter', 'story']"
1654547273471385600,324703658,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['life'], anti aspects: [], neutral aspects: []"
1653889262922743810,25588490,BLM - Crossing,C2-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['americans'], anti aspects: [], neutral aspects: []"
1653909275293392896,1520920043797860352,ALM - Crossing,C5-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['ethnicity', 'white'] based on following aspects pro aspects: ['religion'], anti aspects: [], neutral aspects: ['race', 'gender']"
1657423139733741568,826261914,ALM - Crossing,C1-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['families'], anti aspects: [], neutral aspects: []"
1653752325356281861,14780915,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['kid'], anti aspects: [], neutral aspects: []"
1407655070326530049,15212187,ALM - Crossing,C1-1,"ideology: 'right', pro entities: ['officers'], anti entities: [], neutral entities: ['chicago'] based on following aspects pro aspects: ['children', 'kids'], anti aspects: [], neutral aspects: ['video']"
1653784091278417921,939091,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['america'], anti aspects: [], neutral aspects: ['economy']"
1657524237765165056,3932768472,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['university', 'home'], anti aspects: [], neutral aspects: []"
1653178748307492872,895388295496073216,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: ['migrants'], neutral entities: [] based on following aspects pro aspects: ['border'], anti aspects: ['immigration'], neutral aspects: []"
1653589603075633152,1492670054541844480,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['president', 'congress'] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: []"
1653455435976802310,1324988643488960512,ALM - Crossing,C1-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['americans', 'proof'], anti aspects: [], neutral aspects: []"
1653090658784272386,428454304,BLM - Crossing,C3-1,"ideology: 'left', pro entities: ['president biden'], anti entities: ['trump'], neutral entities: ['man', 'man'] based on following aspects pro aspects: ['election'], anti aspects: [], neutral aspects: []"
1656679812734353414,83671419,BLM - Crossing,C2-2,"ideology: 'left', pro entities: ['black'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['book', 'america'], anti aspects: [], neutral aspects: ['race', 'politics', 'history']"
1636806455876517902,1576104206531960832,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['law enforcement'], anti aspects: [], neutral aspects: ['news']"
1656394739497996289,1200616796295847936,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['congress'] based on following aspects pro aspects: ['career'], anti aspects: [], neutral aspects: ['senate']"
1657063083762647061,16664681,BLM - Crossing,C2-2,"ideology: 'left', pro entities: [], anti entities: ['elon musk'], neutral entities: ['twitter'] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: []"
1657085342556606465,1147557318277697536,ALM - Crossing,C7-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['country'] based on following aspects pro aspects: ['americans'], anti aspects: [], neutral aspects: []"
1650866756724858880,939091,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['work'], anti aspects: [], neutral aspects: ['campaign']"
1653557934582816769,1265761679947771904,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: ['donald trump', 'trump'], neutral entities: ['man'] based on following aspects pro aspects: ['faith'], anti aspects: [], neutral aspects: []"
1656797496230789120,17494010,BLM - Crossing,C3-1,"ideology: 'left', pro entities: ['democrats'], anti entities: [], neutral entities: ['congress'] based on following aspects pro aspects: ['americans', 'americans'], anti aspects: [], neutral aspects: ['senate']"
1657566932109803522,1221462414744596480,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: ['donald trump'], neutral entities: [] based on following aspects pro aspects: ['vote'], anti aspects: [], neutral aspects: []"
1654260059617017856,30376307,BLM - Crossing,C2-2,"ideology: 'left', pro entities: ['democrat'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['vote', 'vote'], anti aspects: [], neutral aspects: []"
1654912701380845568,2421067430,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['life'], anti aspects: [], neutral aspects: []"
1656080366245953547,1243560408025198592,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['nation'], anti aspects: [], neutral aspects: []"
1654096025265614848,219141142,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: ['ted cruz'], neutral entities: [] based on following aspects pro aspects: ['school', 'home'], anti aspects: [], neutral aspects: ['campaign', 'billionaire']"
1654893537903689730,900021957424447488,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['americans'], anti aspects: [], neutral aspects: []"
1655032517966155779,1603725794282438912,ALM - Crossing,C5-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['school'], anti aspects: [], neutral aspects: []"
1656622755377303560,22875032,BLM - Crossing,C3-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['san francisco'] based on following aspects pro aspects: ['democracy'], anti aspects: [], neutral aspects: ['mayor']"
1656378230579027968,244752072,BLM - Crossing,C2-1,"ideology: 'left', pro entities: ['democratic party'], anti entities: [], neutral entities: [] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: ['action']"
1652979011981660163,1621448529817239552,ALM - Crossing,C1-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['girl'] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: []"
1650801827728986112,939091,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['president'] based on following aspects pro aspects: ['generation', 'democracy', 'united states', 'job'], anti aspects: [], neutral aspects: []"
1657040798045679616,30349566,BLM - Crossing,C2-1,"ideology: 'left', pro entities: ['black'], anti entities: [], neutral entities: ['girls', 'texas', 'texas', 'white'] based on following aspects pro aspects: [], anti aspects: ['police', 'police'], neutral aspects: []"
1653948105631432705,826261914,ALM - Crossing,C1-2,"ideology: 'right', pro entities: ['trump'], anti entities: [], neutral entities: ['president'] based on following aspects pro aspects: ['civil rights', 'schools'], anti aspects: [], neutral aspects: []"
1655711746391171073,1533469377437356032,ALM - Crossing,C1-2,"ideology: 'right', pro entities: [], anti entities: ['black'], neutral entities: ['poc'] based on following aspects pro aspects: ['diversity', 'schools', 'america'], anti aspects: [], neutral aspects: []"
1649785100672933889,1184962155122216960,BLM - Crossing,C2-2,"ideology: 'left', pro entities: ['black'], anti entities: [], neutral entities: ['girls', 'girls'] based on following aspects pro aspects: [], anti aspects: ['police'], neutral aspects: ['investigation']"
1655449008326991873,1041044330092195840,ALM - Crossing,C1-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['government', 'government'] based on following aspects pro aspects: ['guns'], anti aspects: [], neutral aspects: []"
1657377555907850242,65568737,BLM - Crossing,C3-2,"ideology: 'left', pro entities: [], anti entities: ['police officers'], neutral entities: ['men', 'women', 'women'] based on following aspects pro aspects: ['christian', 'christian', 'bible'], anti aspects: ['police'], neutral aspects: ['taxes']"
1655016487092903936,930470485221142400,ALM - Crossing,C1-2,"ideology: 'right', pro entities: ['nypd', 'cops', 'officers'], anti entities: [], neutral entities: ['jordan'] based on following aspects pro aspects: ['justice', 'black lives'], anti aspects: ['black lives'], neutral aspects: []"
1653768429894004737,1114290414104850432,BLM - Crossing,C3-3,"ideology: 'left', pro entities: ['democrats', 'dems'], anti entities: ['ted cruz'], neutral entities: ['texas'] based on following aspects pro aspects: ['vote', 'vote'], anti aspects: [], neutral aspects: ['race']"
1657707187316174856,1151084197345447936,ALM - Crossing,C5-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['fact'], anti aspects: [], neutral aspects: []"
1654415758057668611,2884771,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['americans'], anti aspects: [], neutral aspects: []"
1653206564197523459,34280715,ALM - Crossing,C1-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['schools', 'school', 'student', 'school'], anti aspects: [], neutral aspects: []"
1657735454505197568,1553541284962320384,ALM - Crossing,C1-1,"ideology: 'right', pro entities: ['officers', 'officers'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['law enforcement', 'lives', 'nation'], anti aspects: [], neutral aspects: []"
1657410313455648772,24595023,ALM - Crossing,C1-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: ['money', 'action']"
1651585657951723521,1483977940534710272,BLM - Crossing,C2-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['home', 'americans', 'americans'], anti aspects: [], neutral aspects: ['culture']"
1654902002969608196,4018888580,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: ['senator']"
1657869445455552512,1929624919,BLM - Crossing,C3-1,"ideology: 'left', pro entities: ['african americans'], anti entities: [], neutral entities: ['california', 'government'] based on following aspects pro aspects: ['reparations'], anti aspects: [], neutral aspects: ['history', 'policies']"
1655347132851781634,1227799690579717888,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['country', 'country'] based on following aspects pro aspects: ['american'], anti aspects: [], neutral aspects: []"
1640527908790837250,87371781,BLM - Crossing,C2-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['home'], anti aspects: [], neutral aspects: []"
1656319100547629057,17434665,ALM - Crossing,C1-2,"ideology: 'right', pro entities: [], anti entities: ['black', 'joe biden'], neutral entities: [] based on following aspects pro aspects: ['united states', 'vote'], anti aspects: [], neutral aspects: ['race', 'money']"
1654815699695443969,259395895,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['evidence'], anti aspects: [], neutral aspects: ['reports']"
1657458864780869633,18786099,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['diversity'], anti aspects: [], neutral aspects: []"
1654955121938145281,1432769984539893760,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['child', 'sex'], anti aspects: [], neutral aspects: []"
1657189163370700800,1496309439221096448,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['freedom', 'education', 'books', 'religion'], anti aspects: [], neutral aspects: ['music', 'history']"
1653072510445928449,452540168,BLM - Crossing,C4-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['boy'] based on following aspects pro aspects: ['home', 'school', 'students'], anti aspects: [], neutral aspects: []"
1654355309387808769,1599761081328668672,BLM - Crossing,C3-3,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['god', 'world', 'prayers', 'family'], anti aspects: [], neutral aspects: ['pictures']"
1656524389796421633,4765169125,BLM - Crossing,C3-2,"ideology: 'left', pro entities: ['democrat'], anti entities: ['republican'], neutral entities: ['president', 'military'] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: []"
1637008457256583169,1342174584594960384,ALM - Crossing,C1-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: []"
1654559174431506432,1598888860854980608,ALM - Crossing,C7-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['work'], anti aspects: [], neutral aspects: ['narrative']"
1653544775935754243,890061634181373952,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['federal government'] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: []"
1653413590475350017,112964373,BLM - Crossing,C3-1,"ideology: 'left', pro entities: ['democrat', 'dems'], anti entities: ['conservatives'], neutral entities: ['texas'] based on following aspects pro aspects: ['christian'], anti aspects: [], neutral aspects: []"
1653085519922839565,1349014143702073088,ALM - Crossing,C5-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['girls'] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: []"
1295133234637025284,939091,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['president'] based on following aspects pro aspects: ['job'], anti aspects: [], neutral aspects: []"
1657020813478883332,493714995,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['truth'], anti aspects: [], neutral aspects: ['news']"
1656455434058727424,2623670842,ALM - Crossing,C7-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['job'], anti aspects: [], neutral aspects: []"
1656521803685335040,16106584,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['life'], anti aspects: [], neutral aspects: []"
1656910215621558272,1594032581665820672,BLM - Crossing,C2-2,"ideology: 'left', pro entities: ['black'], anti entities: [], neutral entities: [] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: []"
1653055870249385985,1384933637985079296,ALM - Crossing,C5-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['man', 'youth'] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: ['sports', 'security guard']"
1652262357857345536,4102376488,ALM - Crossing,C7-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['schools'], anti aspects: ['lgbtq'], neutral aspects: ['history']"
1654585883075706880,1490772343161073664,BLM - Crossing,C3-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['judge'], anti aspects: [], neutral aspects: ['tweet', 'scotus']"
1654982915032268806,102466223,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['schools'], anti aspects: [], neutral aspects: []"
1657520059168768003,15464697,BLM - Crossing,C2-2,"ideology: 'left', pro entities: [], anti entities: ['elon musk'], neutral entities: [] based on following aspects pro aspects: ['free speech', 'elections'], anti aspects: [], neutral aspects: ['tweets']"
1653227735416729600,1119607400,BLM - Crossing,C2-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['guys'] based on following aspects pro aspects: ['christian', 'racial justice', 'love', 'christian', 'schools'], anti aspects: [], neutral aspects: ['stories', 'story']"
1653383482851164166,1599144391268073472,BLM - Crossing,C6-2,"ideology: 'left', pro entities: ['black'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['students', 'diversity'], anti aspects: [], neutral aspects: ['players']"
1654512066848342016,259395895,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: ['trump'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: ['business']"
1657158212750135298,1519661185335009280,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: ['senator']"
1654818300881260544,32871086,BLM - Crossing,C3-1,"ideology: 'left', pro entities: ['black'], anti entities: [], neutral entities: ['government'] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: []"
1656038945187086354,1481413621959774208,ALM - Crossing,C5-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['fact'], anti aspects: [], neutral aspects: []"
1655571718008602625,29973822,ALM - Crossing,C1-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: ['food']"
1655546243723022347,1585980987388968960,ALM - Crossing,C7-1,"ideology: 'right', pro entities: [], anti entities: ['obama', 'hispanics'], neutral entities: ['ethnicity', 'white', 'ethnicity'] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: ['race', 'race', 'race']"
1351935041467682816,256154569,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['work'], anti aspects: [], neutral aspects: []"
1657520431513890819,839894998715936768,BLM - Crossing,C3-3,"ideology: 'left', pro entities: [], anti entities: ['desantis', 'gop'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: []"
1652858987665039360,17180761,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['races', 'congress', 'races'] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: ['senate', 'senate']"
1655608749329924099,121546530,BLM - Crossing,C4-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['georgia'] based on following aspects pro aspects: ['mom', 'home', 'daughter'], anti aspects: [], neutral aspects: []"
1651403965341347841,1268223690480615424,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: ['marjorie taylor greene'], neutral entities: [] based on following aspects pro aspects: ['parents', 'parents', 'mother', 'mother'], anti aspects: [], neutral aspects: ['witness']"
1655048503108997120,246939630,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['texas', 'texas'] based on following aspects pro aspects: ['laws', 'nation'], anti aspects: ['guns', 'gun', 'guns', 'gun'], neutral aspects: []"
1657355013235122176,1094648156309065600,BLM - Crossing,C3-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['christian', 'public schools', 'school', 'christianity', 'child', 'schools', 'religion', 'home', 'church'], anti aspects: [], neutral aspects: ['views']"
1653092925880803328,39212479,ALM - Crossing,C7-1,"ideology: 'right', pro entities: ['trump'], anti entities: ['blm', 'dems'], neutral entities: [] based on following aspects pro aspects: ['law enforcement', 'lives', 'love', 'america'], anti aspects: [], neutral aspects: ['govt']"
1630687803464876032,39547629,BLM - Crossing,C2-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['woman'] based on following aspects pro aspects: ['nation'], anti aspects: [], neutral aspects: []"
1654098264386416640,1505148171198021632,BLM - Crossing,C3-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['government'] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: ['history']"
1657529085437042694,845218206750949376,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: []"
1653445284838375426,81371986,ALM - Crossing,C5-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['boy'] based on following aspects pro aspects: ['kids'], anti aspects: [], neutral aspects: []"
1653322443157565443,1917731,BLM - Crossing,C2-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['judge', 'school', 'school'], anti aspects: [], neutral aspects: []"
1657643477419663360,1072660589061791616,ALM - Crossing,C5-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['lives'], anti aspects: [], neutral aspects: []"
1656674899241623555,27493883,BLM - Crossing,C3-1,"ideology: 'left', pro entities: ['cnn'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['love'], anti aspects: [], neutral aspects: []"
1656456201348210689,1047700189010649216,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['american', 'christian'], anti aspects: [], neutral aspects: ['race', 'politics', 'race']"
1654211934101598208,1344389506963808512,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: ['clarence thomas'], neutral entities: ['childs'] based on following aspects pro aspects: ['bill', 'school', 'life'], anti aspects: [], neutral aspects: ['billionaire']"
1653562012868263942,91882544,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['lives'], anti aspects: [], neutral aspects: []"
1656044521069715456,818467340895522816,BLM - Crossing,C2-1,"ideology: 'left', pro entities: ['black'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['justice', 'peace', 'reparations', 'school'], anti aspects: [], neutral aspects: ['campaign']"
1653244916280041474,1162352634877140992,BLM - Crossing,C2-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['oklahoma'] based on following aspects pro aspects: ['families'], anti aspects: [], neutral aspects: []"
1655949735747006465,2524559099,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: ['blm'], neutral entities: ['jordan'] based on following aspects pro aspects: ['life', 'family'], anti aspects: [], neutral aspects: []"
1657709303237685248,16109009,BLM - Crossing,C2-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['life', 'christian'], anti aspects: [], neutral aspects: ['article']"
1474163358622523399,4765169125,BLM - Crossing,C3-2,"ideology: 'left', pro entities: [], anti entities: ['republicans'], neutral entities: ['congress'] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: ['legislation']"
1657515343609499648,171943456,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['uhaul'] based on following aspects pro aspects: ['patriot'], anti aspects: [], neutral aspects: []"
1652692577974472705,95994080,ALM - Crossing,C1-1,"ideology: 'right', pro entities: ['tucker'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['truth'], anti aspects: [], neutral aspects: []"
1654324034434154496,929823128259387392,BLM - Crossing,C3-1,"ideology: 'left', pro entities: ['new york times'], anti entities: ['trumps', 'trump'], neutral entities: [] based on following aspects pro aspects: ['justice'], anti aspects: [], neutral aspects: ['business', 'footage']"
1657716356412735488,1299075820389044224,BLM - Crossing,C3-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['florida'] based on following aspects pro aspects: ['elections', 'election', 'vote'], anti aspects: [], neutral aspects: ['mayor', 'retweet']"
1655103311073411073,1204114355316375552,BLM - Crossing,C6-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['new york'] based on following aspects pro aspects: ['justice', 'peace'], anti aspects: [], neutral aspects: []"
1641492688217288723,1552795969959636992,ALM - Crossing,C1-3,"ideology: 'right', pro entities: [], anti entities: ['black'], neutral entities: [] based on following aspects pro aspects: ['reparations', 'university'], anti aspects: ['reparations'], neutral aspects: []"
1657460784027320321,14173315,BLM - Crossing,C2-2,"ideology: 'left', pro entities: ['migrants'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['border'], anti aspects: [], neutral aspects: []"
1654865598956941314,1271509388319170560,ALM - Crossing,C1-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['nyc', 'nyc'] based on following aspects pro aspects: ['lives'], anti aspects: [], neutral aspects: []"
1656992548655624194,17980523,ALM - Crossing,C1-2,"ideology: 'right', pro entities: ['desantis', 'republican', 'ron desantis'], anti entities: [], neutral entities: ['florida'] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: ['campaign']"
1656730017223540739,2162812627,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['fox news'], anti aspects: [], neutral aspects: []"
1652772116943589377,1432769984539893760,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['sex', 'children'], anti aspects: [], neutral aspects: ['trial']"
1655704703022292997,43447490,BLM - Crossing,C6-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['facts'], anti aspects: [], neutral aspects: []"
1654874669298638851,3300720066,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: ['black'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: []"
1655958898858393600,1392187982535438336,BLM - Crossing,C3-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['man'] based on following aspects pro aspects: ['god', 'prayers', 'patriot', 'teachers'], anti aspects: [], neutral aspects: []"
1655743862218842113,1452046678383632384,ALM - Crossing,C7-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['texas', 'nyc'] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: ['governor']"
1653197317934071815,1165678043169296384,BLM - Crossing,C6-2,"ideology: 'left', pro entities: ['black'], anti entities: [], neutral entities: ['ethnicity'] based on following aspects pro aspects: ['american'], anti aspects: [], neutral aspects: ['race']"
1655900379312209921,30349566,BLM - Crossing,C2-1,"ideology: 'left', pro entities: ['black', 'left'], anti entities: [], neutral entities: ['girls', 'texas'] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: ['authorities']"
1657586120924835841,4326150502,BLM - Crossing,C6-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['lives'], anti aspects: [], neutral aspects: []"
1657015427099242496,17454769,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: ['joe biden'], neutral entities: ['fbi'] based on following aspects pro aspects: ['house'], anti aspects: [], neutral aspects: ['report']"
1656227064276549633,1387219918597328896,ALM - Crossing,C1-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['truth'], anti aspects: [], neutral aspects: []"
1653490321995583495,1524176909755510784,ALM - Crossing,C1-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['school'], anti aspects: [], neutral aspects: []"
