tweet_id,user_id,camp_type,community,aspect_prompt
1662733013774376964,1380203064477499392,BLM - Bound,C2-1,"ideology: 'left', pro entities: ['blackness'], anti entities: [], neutral entities: ['black woman'] based on following aspects pro aspects: [], anti aspects: ['medical racism'], neutral aspects: ['doctors', 'doctors']"
1661433542339952642,349562694,ALM - Crossing,C5-2,"ideology: 'right', pro entities: [], anti entities: ['blm'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['bankruptcy'], neutral aspects: ['money']"
1659970953579724800,1132004599064346624,BLM - Bound,C3-3,"ideology: 'left', pro entities: [], anti entities: ['russia', 'trump'], neutral entities: ['fbi'] based on following aspects pro aspects: ['america', 'elections'], anti aspects: ['crime'], neutral aspects: ['report']"
1663421575440244736,1364466806749069312,BLM - Bound,C2-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['white', 'poc'] based on following aspects pro aspects: [], anti aspects: ['fun fact', 'racism'], neutral aspects: []"
1657807180135841794,1470062236437823488,BLM - Bound,C3-3,"ideology: 'left', pro entities: ['blm protesters', 'blm protests'], anti entities: ['trump'], neutral entities: ['white'] based on following aspects pro aspects: ['democracy'], anti aspects: ['injustice'], neutral aspects: []"
1653982672593534976,1486462429139808512,BLM - Bound,C3-1,"ideology: 'left', pro entities: [], anti entities: ['white supremacists', 'magas', 'magas', 'white power'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['murder'], neutral aspects: ['civil war']"
1660474902166622209,1552110370919272448,ALM - Bound,C1-2,"ideology: 'right', pro entities: [], anti entities: ['black'], neutral entities: [] based on following aspects pro aspects: ['university', 'laws', 'civil rights movement'], anti aspects: ['racial segregation'], neutral aspects: ['race']"
1655549121925890051,459876432,BLM - Bound,C3-2,"ideology: 'left', pro entities: [], anti entities: ['right wing death squad', 'white supremacists'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: ['authorities', 'investigation']"
1660642567174737920,1334267978372747264,BLM - Bound,C3-3,"ideology: 'left', pro entities: ['president joe biden', 'democrats'], anti entities: ['maga republicans'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['lies', 'police'], neutral aspects: []"
1659073467109765122,2655144752,BLM - Bound,C2-2,"ideology: 'left', pro entities: [], anti entities: ['maga'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['guns', 'killer'], neutral aspects: []"
1657072998023659521,1646555623641710592,BLM - Bound,C3-1,"ideology: 'left', pro entities: ['black cop'], anti entities: [], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['death', 'homeless man', 'racists', 'racists'], neutral aspects: ['interest']"
1658095462493175812,942072131864748032,ALM - Crossing,C1-1,"ideology: 'right', pro entities: ['white people'], anti entities: ['black militant racist'], neutral entities: [] based on following aspects pro aspects: ['white children'], anti aspects: ['murder', 'zero mainstream media coverage', 'called racist'], neutral aspects: []"
1662912946257948672,1320181427862843392,BLM - Crossing,C3-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['tulsa'] based on following aspects pro aspects: ['university', 'judges', 'justice'], anti aspects: ['race massacre'], neutral aspects: []"
1663110125484376065,77668338,BLM - Bound,C2-1,"ideology: 'left', pro entities: [], anti entities: ['white people'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['racist behavior'], neutral aspects: ['replies']"
1655340108420358144,122173354,BLM - Bound,C3-1,"ideology: 'left', pro entities: [], anti entities: ['white supremacist'], neutral entities: ['man'] based on following aspects pro aspects: [], anti aspects: ['gunman', 'killing'], neutral aspects: ['investigation']"
1663612582266060803,215698464,BLM - Bound,C2-2,"ideology: 'left', pro entities: ['biden', 'democrats'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['voters'], anti aspects: ['institutional racism'], neutral aspects: ['message']"
1656205340445122564,914147937533427584,BLM - Bound,C3-2,"ideology: 'left', pro entities: [], anti entities: ['white supremacists'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['police', 'police'], neutral aspects: ['masks', 'covid']"
1663318735879380997,258134278,BLM - Bound,C3-2,"ideology: 'left', pro entities: [], anti entities: ['white supremacist', 'holocaust denier kevin alfred strom'], neutral entities: ['voltaire'] based on following aspects pro aspects: ['million followers'], anti aspects: ['possession', 'child pornography'], neutral aspects: []"
1658106230424981511,1625810961952129024,ALM - Bound,C1-2,"ideology: 'right', pro entities: ['white people'], anti entities: ['black militant racist'], neutral entities: [] based on following aspects pro aspects: ['white children'], anti aspects: ['murder', 'zero mainstream media coverage', 'called racist'], neutral aspects: []"
1653787981365276672,1154186644733550592,BLM - Bound,C2-1,"ideology: 'left', pro entities: [], anti entities: ['cops', 'white people'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['lynching'], neutral aspects: ['mayor', 'funding']"
1657805716705484800,548873794,BLM - Bound,C2-1,"ideology: 'left', pro entities: [], anti entities: ['white supremacists'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['police'], neutral aspects: ['money']"
1661377662806269952,15127353,ALM - Bound,C1-1,"ideology: 'right', pro entities: ['dc cop'], anti entities: [], neutral entities: ['white'] based on following aspects pro aspects: ['june 2020 riots'], anti aspects: ['death', 'june 2020 riots'], neutral aspects: []"
1659595643260928002,516995142,BLM - Crossing,C2-1,"ideology: 'left', pro entities: [], anti entities: ['kkk'], neutral entities: [] based on following aspects pro aspects: ['father'], anti aspects: ['racism'], neutral aspects: []"
1661086381358055425,1107445518,BLM - Bound,C3-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['women'] based on following aspects pro aspects: ['students', 'parents'], anti aspects: ['racism'], neutral aspects: []"
1658161066604474377,1653001868157636608,BLM - Bound,C3-2,"ideology: 'left', pro entities: ['president biden'], anti entities: ['nra'], neutral entities: ['president', 'congress'] based on following aspects pro aspects: ['truth'], anti aspects: ['gun violence'], neutral aspects: []"
1662123558888144896,2540721575,ALM - Bound,C5-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['men'] based on following aspects pro aspects: ['schools'], anti aspects: ['racism'], neutral aspects: []"
1661714593889103873,1586354911364661248,ALM - Crossing,C7-1,"ideology: 'right', pro entities: [], anti entities: ['blm'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['grift'], neutral aspects: ['instagram', 'mansions', 'money']"
1653272420264943617,2593875620,BLM - Bound,C3-1,"ideology: 'left', pro entities: [], anti entities: ['trump'], neutral entities: [] based on following aspects pro aspects: ['america'], anti aspects: ['racist'], neutral aspects: []"
1662561041128230912,1009643754934787968,BLM - Bound,C3-2,"ideology: 'left', pro entities: [], anti entities: ['white supremacist', 'holocaust denier kevin alfred strom'], neutral entities: ['voltaire'] based on following aspects pro aspects: ['million followers'], anti aspects: ['possession', 'child pornography'], neutral aspects: []"
1654552230102716417,569811318,BLM - Bound,C3-2,"ideology: 'left', pro entities: [], anti entities: ['trump', 'proud boys', 'maga extremists', 'trump'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['riots', 'jail'], neutral aspects: []"
1659676981233872906,404455713,BLM - Bound,C2-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['poor black', 'country'] based on following aspects pro aspects: ['laws'], anti aspects: ['fun fact', 'racist'], neutral aspects: []"
1658598943154896897,1617259287801221120,BLM - Crossing,C2-2,"ideology: 'left', pro entities: [], anti entities: ['republicans'], neutral entities: [] based on following aspects pro aspects: ['black history', 'teachers'], anti aspects: [], neutral aspects: ['american history', 'race']"
1655348718323879942,1647007767687835648,BLM - Bound,C2-2,"ideology: 'left', pro entities: [], anti entities: ['white supremacist ideology'], neutral entities: ['white'] based on following aspects pro aspects: ['parents'], anti aspects: [], neutral aspects: ['race']"
1657215329595015168,1287079287338733568,BLM - Bound,C3-2,"ideology: 'left', pro entities: [], anti entities: ['maga republicans'], neutral entities: [] based on following aspects pro aspects: ['america'], anti aspects: ['manufactured crisis'], neutral aspects: []"
1659238538984955904,1466507659822223360,ALM - Bound,C5-2,"ideology: 'right', pro entities: ['whites', 'white people'], anti entities: [], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['racist', 'minority'], neutral aspects: []"
1661743125591896064,1298370066464079872,ALM - Bound,C1-3,"ideology: 'right', pro entities: [], anti entities: ['blm'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['grift'], neutral aspects: ['instagram', 'mansions', 'money']"
1662116740355047428,1157739708,ALM - Crossing,C1-1,"ideology: 'right', pro entities: ['black conservatives'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['reparations', 'votes'], anti aspects: ['reparations'], neutral aspects: []"
1655277295689498627,186705080,ALM - Bound,C1-2,"ideology: 'right', pro entities: ['whites'], anti entities: ['blacks', 'native americans'], neutral entities: ['africa'] based on following aspects pro aspects: [], anti aspects: ['racism', 'crimes', 'slaves'], neutral aspects: []"
1661727539725754370,1618393324460572672,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: ['white liberal', 'immigrants'], neutral entities: ['white', 'poc'] based on following aspects pro aspects: ['work'], anti aspects: ['racist'], neutral aspects: []"
1663993894697066496,974706518204583936,BLM - Crossing,C2-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['black youth'] based on following aspects pro aspects: [], anti aspects: ['crime', 'racist'], neutral aspects: []"
1654983456273604611,2535900855,ALM - Bound,C1-1,"ideology: 'right', pro entities: [], anti entities: ['black man'], neutral entities: ['white'] based on following aspects pro aspects: [], anti aspects: ['hate crime', 'shooting'], neutral aspects: []"
1662406186153521152,20310582,ALM - Bound,C1-1,"ideology: 'right', pro entities: ['black conservatives'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['reparations', 'votes'], anti aspects: ['reparations'], neutral aspects: []"
1659330153221181447,2715228391,ALM - Crossing,C7-2,"ideology: 'right', pro entities: [], anti entities: ['africans'], neutral entities: ['europe'] based on following aspects pro aspects: ['world'], anti aspects: [], neutral aspects: ['civil war']"
1656101018277486595,157276783,BLM - Bound,C3-2,"ideology: 'left', pro entities: [], anti entities: ['republicans'], neutral entities: ['young black'] based on following aspects pro aspects: ['legislators', 'bill'], anti aspects: ['school shooting'], neutral aspects: []"
1657365597607395328,771942570,ALM - Bound,C5-2,"ideology: 'right', pro entities: ['republican party'], anti entities: [], neutral entities: ['kkk'] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: ['campaign', 'civil war']"
1662820132962410513,978665052797652992,BLM - Bound,C2-2,"ideology: 'left', pro entities: [], anti entities: ['white supremacist'], neutral entities: [] based on following aspects pro aspects: ['books', 'schools', 'generation', 'lives'], anti aspects: [], neutral aspects: []"
1653094103389724686,425461977,ALM - Bound,C1-1,"ideology: 'right', pro entities: [], anti entities: ['liberals', 'blacks'], neutral entities: [] based on following aspects pro aspects: ['truth', 'black parents', 'high school'], anti aspects: [], neutral aspects: []"
1657489037668622337,16000199,ALM - Crossing,C1-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['white supremacy'] based on following aspects pro aspects: [], anti aspects: ['massive protest', 'illegal immigrants'], neutral aspects: []"
1655630448754843648,745295174,BLM - Bound,C2-2,"ideology: 'left', pro entities: ['black man'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['life'], anti aspects: ['crime'], neutral aspects: []"
1658752816586842113,1522415717412487168,ALM - Bound,C1-1,"ideology: 'right', pro entities: ['white people'], anti entities: ['black militant racist'], neutral entities: [] based on following aspects pro aspects: ['white children'], anti aspects: ['murder', 'zero mainstream media coverage', 'called racist'], neutral aspects: []"
1661904437328191491,1627026006283517952,BLM - Bound,C3-2,"ideology: 'left', pro entities: ['george floyd'], anti entities: [], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['criminal', 'police', 'criminal', 'criminal'], neutral aspects: []"
1657461476314198016,18006752,BLM - Bound,C3-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['dc', 'dc'] based on following aspects pro aspects: ['life'], anti aspects: ['police escort', 'march'], neutral aspects: []"
1658628938434850826,912739499838525440,ALM - Bound,C5-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['white'] based on following aspects pro aspects: ['fact'], anti aspects: ['racist', 'racist'], neutral aspects: []"
1662159944773431296,513340316,BLM - Bound,C3-1,"ideology: 'left', pro entities: ['blm'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['climate change'], anti aspects: ['climate change'], neutral aspects: []"
1663483607896436736,3083074374,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: ['antifa'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['criminals'], neutral aspects: ['masks']"
1655299867059580937,704069426308632576,BLM - Bound,C3-2,"ideology: 'left', pro entities: ['joe biden'], anti entities: ['maga gop'], neutral entities: [] based on following aspects pro aspects: ['gun reform'], anti aspects: ['killing', 'gun reform'], neutral aspects: ['legislation']"
1658235636854276097,801557243632242688,ALM - Crossing,C7-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['israel', 'antisemitism'] based on following aspects pro aspects: ['humanity'], anti aspects: ['racism'], neutral aspects: []"
1653782562760794119,832865330,BLM - Bound,C2-1,"ideology: 'left', pro entities: ['black people'], anti entities: [], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['murder', 'genocide'], neutral aspects: []"
1661751562023084039,1309318372446867712,BLM - Bound,C2-2,"ideology: 'left', pro entities: ['black culture'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['critical race theory'], anti aspects: ['critical race theory'], neutral aspects: []"
1654139831805517824,892911710721331200,ALM - Bound,C1-2,"ideology: 'right', pro entities: [], anti entities: ['antifa'], neutral entities: ['nyc', 'women', 'women'] based on following aspects pro aspects: ['sex', 'police'], anti aspects: ['arrests'], neutral aspects: ['action']"
1654452481424871424,957450763466395648,BLM - Bound,C2-1,"ideology: 'left', pro entities: ['obama', 'black'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['americas'], anti aspects: ['openly racist'], neutral aspects: []"
1662945153189912578,2391866368,BLM - Bound,C3-1,"ideology: 'left', pro entities: [], anti entities: ['maga'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['fox', 'racist'], neutral aspects: []"
1656459521382834178,897709145398366208,BLM - Bound,C2-2,"ideology: 'left', pro entities: [], anti entities: ['white supremacists', 'donald'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['sexual assault', 'assault'], neutral aspects: []"
1660364742215475200,1341630923897495552,ALM - Bound,C7-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['white supremacist'] based on following aspects pro aspects: [], anti aspects: ['death'], neutral aspects: ['media']"
1661534485765148674,2895759033,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: ['blm'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['grift'], neutral aspects: ['instagram', 'mansions', 'money']"
1657454195908247552,32651107,BLM - Bound,C3-3,"ideology: 'left', pro entities: ['black'], anti entities: [], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['police', 'criminal', 'murder', 'criminal', 'murderer'], neutral aspects: []"
1656101237786329088,863040929170587648,BLM - Bound,C3-1,"ideology: 'left', pro entities: [], anti entities: ['elon', 'tucker'], neutral entities: [] based on following aspects pro aspects: ['americas'], anti aspects: ['hate crimes', 'racism'], neutral aspects: []"
1655721906388049921,1589426885632598016,ALM - Bound,C5-2,"ideology: 'right', pro entities: [], anti entities: ['trans'], neutral entities: ['white supremacist'] based on following aspects pro aspects: [], anti aspects: ['texas shooter'], neutral aspects: ['manifesto']"
1660740678178033677,3337804853,BLM - Bound,C2-1,"ideology: 'left', pro entities: ['black americans'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['bill', 'reparations'], anti aspects: ['chattel slavery', 'racist policies'], neutral aspects: ['history', 'descendants']"
1657057206184062978,1521886643505954816,ALM - Crossing,C1-2,"ideology: 'right', pro entities: [], anti entities: ['blacks'], neutral entities: ['skin color'] based on following aspects pro aspects: ['job'], anti aspects: ['racist'], neutral aspects: []"
1661829651222634501,1382410626887266304,ALM - Bound,C5-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['women'] based on following aspects pro aspects: ['lives'], anti aspects: ['murder'], neutral aspects: []"
1658175799286169600,889688274976907264,ALM - Bound,C1-1,"ideology: 'right', pro entities: ['white people'], anti entities: ['black militant racist'], neutral entities: [] based on following aspects pro aspects: ['white children'], anti aspects: ['murder', 'zero mainstream media coverage', 'called racist'], neutral aspects: []"
1661462206590988292,1586775705840386048,ALM - Bound,C1-1,"ideology: 'right', pro entities: ['dc cop'], anti entities: [], neutral entities: ['white'] based on following aspects pro aspects: ['june 2020 riots'], anti aspects: ['death', 'june 2020 riots'], neutral aspects: []"
1657599377660170240,1260657396,ALM - Crossing,C1-2,"ideology: 'right', pro entities: ['trump'], anti entities: ['antifa'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['blm riots', 'fake news'], neutral aspects: []"
1663738987498860545,1405971529217740800,BLM - Bound,C2-1,"ideology: 'left', pro entities: [], anti entities: ['kkk', 'kkk'], neutral entities: ['un'] based on following aspects pro aspects: ['student', 'ancestors'], anti aspects: ['racist'], neutral aspects: []"
1658514068859125769,1528838754751889408,ALM - Bound,C1-1,"ideology: 'right', pro entities: ['officer', 'officer'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['police'], anti aspects: ['suspect'], neutral aspects: ['action']"
1660039757408223233,1549592751431471104,ALM - Bound,C7-2,"ideology: 'right', pro entities: ['maga'], anti entities: [], neutral entities: ['country'] based on following aspects pro aspects: ['reparations', 'american citizens', 'border'], anti aspects: ['reparations', 'criminals'], neutral aspects: []"
1661677833020743681,848996189584449536,ALM - Crossing,C5-2,"ideology: 'right', pro entities: ['white people'], anti entities: [], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['killing'], neutral aspects: ['sport']"
1653847405689708547,1080893050413613056,BLM - Bound,C2-1,"ideology: 'left', pro entities: [], anti entities: ['white supremacy'], neutral entities: ['white person'] based on following aspects pro aspects: [], anti aspects: ['violence', 'violence'], neutral aspects: []"
1655017447072870401,1519259489228058624,ALM - Bound,C1-2,"ideology: 'right', pro entities: [], anti entities: ['trans'], neutral entities: ['country'] based on following aspects pro aspects: ['treatment', 'children', 'white children', 'reparations'], anti aspects: ['reparations'], neutral aspects: []"
1658310539506864130,1592441552,ALM - Bound,C1-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['kkk member', 'doj', 'howard university'] based on following aspects pro aspects: ['graduation', 'family'], anti aspects: [], neutral aspects: []"
1654184114533158919,1109146201985814400,BLM - Crossing,C2-1,"ideology: 'left', pro entities: ['black women'], anti entities: ['white man'], neutral entities: [] based on following aspects pro aspects: ['work'], anti aspects: ['theft', 'assault', 'hate crime'], neutral aspects: []"
1662579362015657984,392796922,ALM - Crossing,C1-2,"ideology: 'right', pro entities: [], anti entities: ['liberals'], neutral entities: ['country', 'skin color', 'white', 'white'] based on following aspects pro aspects: ['lives'], anti aspects: [], neutral aspects: ['race', 'action', 'race']"
1654250241460252672,1270022309080969216,ALM - Bound,C1-2,"ideology: 'right', pro entities: [], anti entities: ['mixed race', 'black'], neutral entities: [] based on following aspects pro aspects: ['race card'], anti aspects: ['race card'], neutral aspects: ['video']"
1655720410640527360,816805880280875008,ALM - Bound,C1-2,"ideology: 'right', pro entities: [], anti entities: ['trans'], neutral entities: ['white supremacist'] based on following aspects pro aspects: [], anti aspects: ['texas shooter'], neutral aspects: ['manifesto']"
1653196094791380993,812108833849868288,BLM - Bound,C3-2,"ideology: 'left', pro entities: ['trans people', 'gay people'], anti entities: [], neutral entities: ['women'] based on following aspects pro aspects: ['border', 'abortion', 'black history'], anti aspects: ['murder', 'guns'], neutral aspects: []"
1658830919875334144,226759450,BLM - Bound,C3-1,"ideology: 'left', pro entities: [], anti entities: ['nra'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['guns', 'terrorism'], neutral aspects: []"
1658150958457663489,339736269,BLM - Bound,C2-2,"ideology: 'left', pro entities: [], anti entities: ['white supremacists'], neutral entities: ['president', 'guy'] based on following aspects pro aspects: ['homeland security', 'college'], anti aspects: [], neutral aspects: []"
1656791782242279424,1294932685979254784,ALM - Bound,C7-1,"ideology: 'right', pro entities: ['president trump'], anti entities: ['joe biden'], neutral entities: [] based on following aspects pro aspects: ['race card'], anti aspects: ['race card'], neutral aspects: []"
1661381897350520834,264028290,ALM - Bound,C5-1,"ideology: 'right', pro entities: [], anti entities: ['blm'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['bankruptcy'], neutral aspects: ['money']"
1657462738418008064,1020827055724814336,BLM - Bound,C3-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['country'] based on following aspects pro aspects: ['legislators', 'election', 'law'], anti aspects: [], neutral aspects: []"
1658867124302151680,911693567302627328,BLM - Bound,C3-2,"ideology: 'left', pro entities: [], anti entities: ['magas'], neutral entities: ['country'] based on following aspects pro aspects: ['fact', 'vote blue'], anti aspects: ['racism'], neutral aspects: []"
1657398922736803841,775375172199211008,BLM - Bound,C2-1,"ideology: 'left', pro entities: [], anti entities: ['white supremacist'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['systemic racism', 'racism', 'systemic racism'], neutral aspects: []"
1658072528038903809,580606981,ALM - Bound,C5-2,"ideology: 'right', pro entities: ['white people'], anti entities: ['black militant racist'], neutral entities: [] based on following aspects pro aspects: ['white children'], anti aspects: ['murder', 'zero mainstream media coverage', 'called racist'], neutral aspects: []"
1660845731094183939,1193077441914429440,BLM - Crossing,C3-2,"ideology: 'left', pro entities: [], anti entities: ['white supremacist terrorism'], neutral entities: [] based on following aspects pro aspects: ['america', 'profit', 'family'], anti aspects: [], neutral aspects: []"
1662901295383040001,26237014,BLM - Bound,C3-1,"ideology: 'left', pro entities: [], anti entities: ['white supremacist', 'holocaust denier kevin alfred strom'], neutral entities: ['voltaire'] based on following aspects pro aspects: ['million followers'], anti aspects: ['possession', 'child pornography'], neutral aspects: []"
1654172610991620101,316017550,BLM - Bound,C3-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['congress', 'women'] based on following aspects pro aspects: ['voters', 'benefits', 'voting rights'], anti aspects: ['gun violence'], neutral aspects: []"
1661443570119704600,760584998,ALM - Bound,C1-1,"ideology: 'right', pro entities: ['dc cop'], anti entities: [], neutral entities: ['white'] based on following aspects pro aspects: ['june 2020 riots'], anti aspects: ['death', 'june 2020 riots'], neutral aspects: []"
1657457526529720320,1289341356221972480,ALM - Bound,C1-2,"ideology: 'right', pro entities: ['old white man'], anti entities: ['biden'], neutral entities: [] based on following aspects pro aspects: ['homeland', 'world'], anti aspects: ['race baiting'], neutral aspects: []"
1654535136514572288,1278050664677953536,BLM - Bound,C3-3,"ideology: 'left', pro entities: [], anti entities: ['white supremacy'], neutral entities: ['woman', 'man', 'man'] based on following aspects pro aspects: ['god', 'patriot'], anti aspects: ['racism'], neutral aspects: []"
1663606259059236865,1015070994,ALM - Bound,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['white men'] based on following aspects pro aspects: [], anti aspects: ['climate crisis', 'racism', 'climate crisis', 'patriarchy'], neutral aspects: []"
1659261065824280593,1216229973083574272,BLM - Bound,C2-1,"ideology: 'left', pro entities: ['black', 'native american'], anti entities: [], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['slavery'], neutral aspects: ['history']"
1659619061594980352,1435178479767760896,BLM - Bound,C2-1,"ideology: 'left', pro entities: [], anti entities: ['kkk'], neutral entities: [] based on following aspects pro aspects: ['father'], anti aspects: ['racism'], neutral aspects: []"
1658147191746097153,133450171,BLM - Bound,C6-1,"ideology: 'left', pro entities: ['black women'], anti entities: [], neutral entities: [] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: ['actions', 'centuries']"
1659229567247085571,142054876,BLM - Bound,C3-1,"ideology: 'left', pro entities: ['jordan neely'], anti entities: ['ron desantis', 'maga republicans'], neutral entities: [] based on following aspects pro aspects: ['love'], anti aspects: ['killer', 'violence'], neutral aspects: []"
1653923143340417025,903119835134963584,BLM - Bound,C2-2,"ideology: 'left', pro entities: ['black person'], anti entities: ['white supremacy'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['crime', 'murder', 'crime', 'crime'], neutral aspects: ['sentence']"
1661394322351353857,1296801766730805248,ALM - Crossing,C1-2,"ideology: 'right', pro entities: [], anti entities: ['black', 'black'], neutral entities: ['jewish man', 'women'] based on following aspects pro aspects: ['families', 'home'], anti aspects: ['threatening violence'], neutral aspects: []"
1663944696778100737,1571639600246050816,BLM - Bound,C3-3,"ideology: 'left', pro entities: [], anti entities: ['white supremacist'], neutral entities: ['georgia'] based on following aspects pro aspects: ['god'], anti aspects: ['racists'], neutral aspects: ['followers']"
1653759655502401538,3392626155,ALM - Bound,C1-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['disney', 'youth'] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: ['corporations', 'movement', 'agenda']"
1657550143908872192,120322143,BLM - Bound,C3-2,"ideology: 'left', pro entities: ['blm'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['votes'], anti aspects: ['racism'], neutral aspects: []"
1660581278759124994,72830771,ALM - Crossing,C1-1,"ideology: 'right', pro entities: ['white women'], anti entities: ['black people'], neutral entities: ['man'] based on following aspects pro aspects: [], anti aspects: ['racial minorities'], neutral aspects: ['authorities', 'authorities', 'authorities', 'authorities']"
1658631326478528516,28225444,BLM - Bound,C2-1,"ideology: 'left', pro entities: [], anti entities: ['swastika'], neutral entities: ['guy', 'guy'] based on following aspects pro aspects: ['evidence'], anti aspects: ['white supremacist beliefs'], neutral aspects: []"
1658104440228855810,1568052729133633536,ALM - Crossing,C1-1,"ideology: 'right', pro entities: ['white people'], anti entities: ['black militant racist'], neutral entities: [] based on following aspects pro aspects: ['white children'], anti aspects: ['murder', 'zero mainstream media coverage', 'called racist'], neutral aspects: []"
1654205320485371906,249223074,BLM - Bound,C2-2,"ideology: 'left', pro entities: ['black homeless man'], anti entities: ['white guy'], neutral entities: ['nyc'] based on following aspects pro aspects: ['husband'], anti aspects: ['murder'], neutral aspects: []"
1658097513792954371,1621615999681282048,ALM - Crossing,C1-1,"ideology: 'right', pro entities: ['white people'], anti entities: ['black militant racist'], neutral entities: [] based on following aspects pro aspects: ['white children'], anti aspects: ['murder', 'zero mainstream media coverage', 'called racist'], neutral aspects: []"
1656479428791382017,2736677402,BLM - Crossing,C3-2,"ideology: 'left', pro entities: [], anti entities: ['trump'], neutral entities: [] based on following aspects pro aspects: ['democracy'], anti aspects: ['fascism', 'fascism'], neutral aspects: ['potus']"
1655014473986441216,818130805570600960,BLM - Bound,C3-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['country'] based on following aspects pro aspects: ['healthcare', 'true history', 'humanity', 'lgbtq', 'abortions'], anti aspects: ['guns', 'racism', 'rape'], neutral aspects: []"
1656712951812833287,1586968339666145280,ALM - Bound,C7-2,"ideology: 'right', pro entities: ['president trump'], anti entities: ['joe biden'], neutral entities: [] based on following aspects pro aspects: ['race card'], anti aspects: ['race card'], neutral aspects: []"
1658913361537507357,1431676128960434176,BLM - Bound,C3-1,"ideology: 'left', pro entities: [], anti entities: ['maga republicans'], neutral entities: [] based on following aspects pro aspects: ['jobs'], anti aspects: ['default crisis'], neutral aspects: []"
1660656871638814722,1601354505152520192,ALM - Bound,C1-1,"ideology: 'right', pro entities: [], anti entities: ['blacks'], neutral entities: ['africa', 'races'] based on following aspects pro aspects: ['reparations'], anti aspects: ['reparations', 'slavery'], neutral aspects: ['history']"
1658164992598736896,906102418248749056,ALM - Bound,C5-2,"ideology: 'right', pro entities: ['white people'], anti entities: ['black people'], neutral entities: ['africa'] based on following aspects pro aspects: [], anti aspects: ['black slaves', 'slavery'], neutral aspects: ['descendants']"
