tweet_id,user_id,camp_type,community,annotator_1,annotator_2,annotator_3,final_label,prediction
1656149937975881729,1432647649,BLM - Crossing,C2-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653424842618679303,4860850240,BLM - Crossing,C2-1,toxic,non-toxic,non-toxic,non-toxic,toxic
1654822223339831296,7309052,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,non-toxic
1656482931563438081,3011295833,BLM - Crossing,C3-2,toxic,toxic,toxic,toxic,toxic
1649416762847363077,16664681,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1652836402000789504,16635277,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1657584621041713152,2832450583,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1657882172508733441,1000520634710003584,BLM - Crossing,C2-1,toxic,non-toxic,toxic,toxic,non-toxic
1656267856873680897,32871086,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654119953987956737,2281358053,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653538637550592002,29270341,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1654550499444797441,189425431,BLM - Crossing,C2-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654537424410902533,591458284,BLM - Crossing,C6-1,toxic,non-toxic,toxic,toxic,non-toxic
1656240667012603906,2467791,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655276178612076546,1344841528817164288,BLM - Crossing,C6-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653092147808067611,821939292532604928,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653792190491926531,360940659,BLM - Crossing,C2-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1652855987299315712,4643646492,BLM - Crossing,C3-1,toxic,non-toxic,non-toxic,non-toxic,non-toxic
1657410901257887747,908182447,BLM - Crossing,C3-2,toxic,toxic,toxic,toxic,toxic
1656688313158467586,735636196290756608,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656829888534306816,1193077441914429440,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656244377646256130,1514502401486639104,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653790369237159938,479704533,BLM - Crossing,C2-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655686396517171200,55060090,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656384869457338370,4765169125,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653958010618912769,40203154,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653528295948836865,1517995241248366592,BLM - Crossing,C6-2,toxic,toxic,toxic,toxic,toxic
1656304531993501697,3324024455,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1654139327025147904,1243560408025198592,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653930785403969536,289118612,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654522338820358155,1160273953,BLM - Crossing,C3-3,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656373693700886528,2155207283,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655489934323777537,24548153,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656083131995246594,3067390639,BLM - Crossing,C6-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654494192347885572,1598416391106805760,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654256828727844865,7768402,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654072281381982208,1567904487292952576,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,non-toxic
1653412156879020036,1540363922355650560,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655676707024543759,1917731,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1657909195641856000,1249725496776146944,BLM - Crossing,C6-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1651987177432133643,32871086,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656901180952551424,1082590698103336960,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1654474777397018629,13992132,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655399366021226496,1626294277,BLM - Crossing,C4-2,toxic,toxic,non-toxic,toxic,non-toxic
1655415962613448706,1592583749295869952,BLM - Crossing,C6-1,non-toxic,toxic,non-toxic,non-toxic,toxic
1655625580669284377,1534669704639524864,BLM - Crossing,C3-1,toxic,toxic,toxic,toxic,non-toxic
1656297694846136322,1058386263852675200,BLM - Crossing,C2-1,toxic,toxic,non-toxic,toxic,non-toxic
1654479069650493441,436830098,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1646539451517083649,1585657440372232192,BLM - Crossing,C6-2,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1655649972761550864,478233418,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656298131389128704,138168339,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1657350384682258432,22389632,BLM - Crossing,C6-2,toxic,toxic,toxic,toxic,toxic
1653135176908828672,1315865834925907968,BLM - Crossing,C2-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654229434382053379,3067390639,BLM - Crossing,C6-2,toxic,toxic,toxic,toxic,toxic
1650887385104924672,1229968761613996032,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1657125641773371394,879229100,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,toxic
1655294584904118275,340717642,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656787557559021569,1618942589431955712,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,toxic
1653936073771487234,1480886356410781696,BLM - Crossing,C3-2,toxic,toxic,toxic,toxic,toxic
1655415799903920128,30349566,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,toxic
1655818229229682688,18431625,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654146459103625218,55376380,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653040770197123075,3937263083,BLM - Crossing,C3-2,toxic,toxic,toxic,toxic,toxic
1658046198597443587,1576292378746523648,BLM - Crossing,C6-2,toxic,toxic,toxic,toxic,toxic
1653424751459835904,55060090,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653558190590574597,20572543,BLM - Crossing,C6-2,non-toxic,non-toxic,toxic,non-toxic,non-toxic
1657003704787058688,193055295,BLM - Crossing,C2-2,toxic,non-toxic,toxic,toxic,non-toxic
1653592434343911424,48495660,BLM - Crossing,C6-2,toxic,toxic,toxic,toxic,toxic
1654601923969056768,936788589622435840,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655289759990784000,30349566,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,toxic
1662958456062504963,30349566,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,non-toxic
1653124577457741828,782013094042144768,BLM - Crossing,C3-2,toxic,toxic,toxic,toxic,toxic
1653482071879307285,16715398,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1655574439789047808,1497208608362319872,BLM - Crossing,C3-2,toxic,toxic,toxic,toxic,toxic
1656382107697000452,1051473635926568960,BLM - Crossing,C6-2,toxic,toxic,toxic,toxic,toxic
1654276817509908486,1593973421301534720,BLM - Crossing,C6-2,toxic,toxic,toxic,toxic,toxic
1654113237384978434,32293552,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656585608687493120,18082945,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655880785700716549,21461359,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1651588375772536832,1427305065770012672,BLM - Crossing,C6-1,toxic,toxic,toxic,toxic,non-toxic
1657259242166841345,95302483,BLM - Crossing,C6-2,toxic,toxic,toxic,toxic,toxic
1653225253781266436,26100768,BLM - Crossing,C2-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1657184698857140225,246667561,BLM - Crossing,C3-1,non-toxic,toxic,non-toxic,non-toxic,toxic
1657063628464615424,18510860,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1657550748450709504,2683757197,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,toxic
1657334462441553920,1318525328273428480,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653062669153501192,842253010348658688,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,non-toxic
1653918964794241024,391616623,BLM - Crossing,C2-2,toxic,toxic,toxic,toxic,toxic
1652932602477654018,20275550,BLM - Crossing,C3-3,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655691558874669061,16012783,BLM - Crossing,C3-1,toxic,toxic,toxic,toxic,toxic
1656708540445212695,16116288,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1381602754611851274,1009577803304656768,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656709819091279872,281532180,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1657508233219657728,21962767,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,toxic
1655510667825225728,987779282733805568,BLM - Crossing,C4-1,toxic,toxic,toxic,toxic,toxic
1654128008167563269,32984049,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,toxic
1634572335251439617,739844197935644672,BLM - Crossing,C3-1,non-toxic,toxic,toxic,toxic,toxic
1654265415944613889,819994707061248000,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653868585763196932,1148408072,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653850187176071169,821901681231298560,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655627829650894861,45266169,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1653968057532919811,1608156838037438464,BLM - Crossing,C6-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656336888989650945,731753429782036480,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656404764895383552,85601740,BLM - Crossing,C2-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1657265835512061952,452540168,BLM - Crossing,C4-2,toxic,toxic,toxic,toxic,non-toxic
1652715543286128641,138168339,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1569776040591106048,1353019498010447872,BLM - Crossing,C2-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656751859808468993,878284831,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655104082187632640,2981732806,BLM - Crossing,C6-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656346112733892608,1534669704639524864,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1657040753049075717,30349566,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,toxic
1653769223087222785,244555465,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,toxic
1652082618244931584,1193077441914429440,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654254915605213188,1524270669378244608,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,toxic
1654593820208529408,244555465,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,toxic
1656995354833723392,27943005,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654337746805170177,1432283469565026304,BLM - Crossing,C6-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655943950577045504,904441159988252800,BLM - Crossing,C6-2,toxic,non-toxic,toxic,toxic,non-toxic
1649105167055482880,735636196290756608,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653386212068016130,289118612,BLM - Crossing,C3-2,toxic,toxic,non-toxic,toxic,non-toxic
1653064225902788611,4440595215,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1661087098005274661,1506599268194430976,BLM - Crossing,C6-2,toxic,toxic,toxic,toxic,toxic
1656598643971960832,2752421026,BLM - Crossing,C4-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653043498084446218,28785486,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1657450863592456195,1529971785734709248,BLM - Crossing,C6-1,toxic,toxic,toxic,toxic,toxic
1655688038301696000,1917731,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653372002739056640,65494780,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656724054974373893,132339474,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1656333559697743872,286998245,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654453116685762561,1014452063533535232,BLM - Crossing,C3-2,toxic,toxic,toxic,toxic,toxic
1650473544625602561,1088862056705593216,BLM - Crossing,C3-1,toxic,toxic,toxic,toxic,toxic
1655560195051773952,2266556515,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654571831385370627,1058827728537948160,BLM - Crossing,C2-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656435424473018368,1179556145444397056,BLM - Crossing,C6-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654904556277440518,1434023908370354176,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655389253507923968,1313813045706207232,BLM - Crossing,C2-1,non-toxic,non-toxic,toxic,non-toxic,non-toxic
1654797270905135108,1451401094492532736,BLM - Crossing,C6-2,toxic,toxic,toxic,toxic,toxic
1654623197168386050,1195712115706912768,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,toxic
1654906901895737345,1567988883891027968,BLM - Crossing,C3-2,toxic,non-toxic,toxic,toxic,non-toxic
1654354560729640960,987412938490302464,BLM - Crossing,C6-1,toxic,toxic,toxic,toxic,toxic
1655286140297986048,2968635633,BLM - Crossing,C2-1,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1654098288558354433,735636196290756608,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654137862495907841,185250928,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1657415824557199362,1534912161155272704,BLM - Crossing,C6-1,toxic,toxic,toxic,toxic,toxic
1656334115933949953,2517897416,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1657003456836653056,2378894738,BLM - Crossing,C2-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1657781679488901121,1293276151612416000,BLM - Crossing,C6-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654499356442066946,58882633,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,toxic
1654338925018910720,1475928246306832384,BLM - Crossing,C3-3,toxic,toxic,toxic,toxic,toxic
1657181554173526017,1488309658376806400,BLM - Crossing,C6-2,non-toxic,non-toxic,toxic,non-toxic,toxic
1657790211223592960,399178595,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653224973035503616,819994707061248000,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654485987454603264,55060090,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654929702761684992,399178595,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654692904273600512,15220768,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1644349287608754176,1387810283792568320,BLM - Crossing,C3-2,toxic,toxic,toxic,toxic,toxic
1656417885105840129,27493883,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655612738456911872,1283082665227321088,BLM - Crossing,C6-1,toxic,toxic,toxic,toxic,non-toxic
1650497877062434816,1549456279361527808,BLM - Crossing,C3-2,toxic,toxic,toxic,toxic,toxic
1653403780510089219,1427380790829199360,BLM - Crossing,C6-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656263848591085569,754480034778341376,BLM - Crossing,C6-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653008675416715265,977954268396179584,BLM - Crossing,C6-1,toxic,toxic,toxic,toxic,non-toxic
1653853755165626374,2868329501,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1655345527817420800,57305712,BLM - Crossing,C6-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653037821102284801,4214321,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1652926832642236416,24491044,BLM - Crossing,C6-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656770617352372224,819994707061248000,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1636541616155418626,1194152189142417408,BLM - Crossing,C3-2,toxic,toxic,toxic,toxic,toxic
1654453876785831936,22069613,BLM - Crossing,C6-1,toxic,toxic,toxic,toxic,non-toxic
1659259267327705088,30349566,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,toxic
1653392377011208198,548384458,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655331892462321674,2312412000,BLM - Crossing,C6-2,toxic,toxic,toxic,toxic,toxic
1654909862139109377,1563594891455782912,BLM - Crossing,C6-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655327569250750464,1575563313551114240,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,toxic
1654481797399420928,16102208,BLM - Crossing,C3-1,toxic,toxic,toxic,toxic,toxic
1653682986162724865,1416899062939389952,BLM - Crossing,C3-3,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656447300003147776,2517897416,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654866881394688002,1186889059781791488,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,toxic
1657857165602746368,1680584214,BLM - Crossing,C6-1,toxic,toxic,toxic,toxic,toxic
1657533975127113728,3294291206,BLM - Crossing,C6-1,toxic,toxic,toxic,toxic,non-toxic
1656016582680739841,2836421,BLM - Crossing,C3-1,toxic,toxic,toxic,toxic,non-toxic
1655590589780447239,1273397296630239232,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656123980611297280,1496309439221096448,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655763850627805190,766425702543622144,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1657179905224785922,1165678043169296384,BLM - Crossing,C6-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1657141875201961987,939091,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653416704733478922,3957369837,BLM - Crossing,C6-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653042657919217666,1408582701385388032,BLM - Crossing,C6-2,toxic,toxic,toxic,toxic,toxic
1655261826748227585,2291833676,BLM - Crossing,C6-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654299960291065857,1283082665227321088,BLM - Crossing,C6-1,toxic,toxic,toxic,toxic,toxic
1656730558196482065,1296859699791495168,BLM - Crossing,C2-2,toxic,toxic,toxic,toxic,non-toxic
1658101233482342406,1621279611006103552,BLM - Crossing,C3-2,toxic,toxic,toxic,toxic,toxic
1655038314552885251,3067390639,BLM - Crossing,C6-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656003732591583234,40963655,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1299104405334130688,15012486,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654938001875558411,2984679029,BLM - Crossing,C2-1,toxic,toxic,non-toxic,toxic,toxic
1647302179907043330,2517897416,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656734501194563595,978265628426432384,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655411988502069250,2329369573,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1645461611866632192,735636196290756608,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654105895121440771,18294521,BLM - Crossing,C2-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1652283410788884480,1298372735383605248,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656288665046220801,240107748,BLM - Crossing,C2-2,toxic,toxic,non-toxic,toxic,toxic
1656498618172604427,770036405292720128,BLM - Crossing,C2-2,toxic,toxic,toxic,toxic,toxic
1642825331840040961,1196065137981108224,BLM - Crossing,C2-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1647240495465398273,55060090,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1654121101595738112,934628955344244736,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,toxic
1657399912772907008,42531267,BLM - Crossing,C2-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653918192324976640,1517995241248366592,BLM - Crossing,C6-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656493183273168896,1230011019390382080,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653751874879737857,55376380,BLM - Crossing,C3-1,toxic,toxic,toxic,toxic,toxic
1653882437032706049,126082864,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656668696033763331,1488309658376806400,BLM - Crossing,C6-2,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1654138818805768195,978265628426432384,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1657117947842666496,1330602581962477568,BLM - Crossing,C2-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655252670444187649,3067390639,BLM - Crossing,C6-2,toxic,toxic,toxic,toxic,toxic
1653113210344464387,1221462414744596480,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655189201409695746,1353019498010447872,BLM - Crossing,C2-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1657100201453322240,18655567,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1656034021401563137,2517897416,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654594832751542272,55060090,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656016169822822423,1490153728875319296,BLM - Crossing,C3-3,toxic,toxic,toxic,toxic,toxic
1656039709318221825,244555465,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,toxic
1653332530584535040,138168339,BLM - Crossing,C3-1,non-toxic,non-toxic,toxic,non-toxic,toxic
1655610556231872514,1605615340611854336,BLM - Crossing,C6-1,toxic,toxic,toxic,toxic,toxic
1656757495296151552,878284831,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653516454203908097,16041234,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653118833152999424,2943798075,BLM - Crossing,C2-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655301076071981058,48110509,BLM - Crossing,C6-1,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1655980468741758978,37971731,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655393395798335488,761043787,BLM - Crossing,C6-2,non-toxic,non-toxic,toxic,non-toxic,toxic
1655954302635212800,904441159988252800,BLM - Crossing,C6-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655934667114295296,1279334560019382272,BLM - Crossing,C2-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1657865867882004480,2767905378,BLM - Crossing,C6-1,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1658793678620483584,23581013,BLM - Crossing,C3-3,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1653807850618228736,1603593871065092096,BLM - Crossing,C6-1,toxic,toxic,toxic,toxic,non-toxic
1654543874012991490,1057447404037922816,BLM - Crossing,C4-2,non-toxic,toxic,toxic,toxic,toxic
1657270104009375744,283886658,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,non-toxic
1653903393856032770,349819143,BLM - Crossing,C6-2,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1656107960093777920,197279172,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1657549731520716801,1520098948828078080,BLM - Crossing,C6-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653145045288071168,1917731,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656092266274889732,1259572345238360064,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653589770503684097,289118612,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653465233904615425,289118612,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653738221300334593,27493883,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653072105951625218,1644020152877584384,BLM - Crossing,C6-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1659258312393736193,30349566,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,toxic
1652670749587431424,2097571,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656105606531432448,14173315,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653406185490640897,3944550434,BLM - Crossing,C2-1,non-toxic,toxic,toxic,toxic,toxic
1650832333442826240,1546944024317251584,BLM - Crossing,C2-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654267883357102081,132339474,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655273652961640448,805368633740431360,BLM - Crossing,C4-1,toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654520976049143808,1520098948828078080,BLM - Crossing,C6-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1153781670211772416,701725963,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,toxic
