tweet_id,user_id,camp_type,community,label
1657891487278059522,1519003887486730240,ALM - Bound,C1-1,toxic
1655256399247560705,28448639,BLM - Bound,C2-1,toxic
1657158550941052933,1584491882536701952,ALM - Bound,C5-1,toxic
1655730210577453057,1345930287495069696,ALM - Bound,C1-2,toxic
1655514764162768896,1275044419474001920,BLM - Bound,C3-3,toxic
1652958241905692676,2184872539,BLM - Crossing,C3-1,toxic
1655625505515745293,875055153157722112,BLM - Bound,C2-2,toxic
1656359079584108545,1265053900408795136,BLM - Bound,C6-2,toxic
1655669277851000855,738736064181993472,ALM - Bound,C1-2,toxic
1654590346612076544,2530758806,BLM - Bound,C2-1,toxic
1655393038032576513,15314517,ALM - Crossing,C1-2,toxic
1657794107668848641,2230247461,BLM - Bound,C3-3,toxic
1653802586623860737,1431258142772371712,BLM - Bound,C2-2,toxic
1657136426172182529,1232012278578307072,BLM - Bound,C3-2,toxic
1653428954873876480,280128839,ALM - Crossing,C5-1,toxic
1655749883360604160,18229734,BLM - Bound,C2-1,toxic
1655512346184351745,291236977,BLM - Bound,C2-1,toxic
1656792151194324994,479904833,ALM - Bound,C1-1,toxic
1655949223031087106,1580520295433228288,ALM - Crossing,C1-1,toxic
1656714260855111682,33529136,BLM - Crossing,C2-2,toxic
1655984016057565206,1270007429472882688,ALM - Crossing,C1-2,toxic
1655618639733698588,1450599444236443648,BLM - Bound,C6-2,toxic
1655286740196655105,1626048843975475200,ALM - Bound,C5-1,toxic
1656099254165798913,1044642273080815616,BLM - Bound,C3-1,toxic
1655005767035129856,1167031718290829312,BLM - Bound,C2-1,toxic
1654874304427835393,183676674,BLM - Crossing,C3-1,toxic
1653120773975060481,16039109,BLM - Bound,C3-3,toxic
1654092292817387520,184099730,BLM - Bound,C3-3,toxic
1654699282409086976,1563702460404928512,BLM - Crossing,C6-2,toxic
1653229231319441408,21283587,ALM - Bound,C1-1,toxic
1650256880932093953,545976685,BLM - Crossing,C2-2,toxic
1655998873045696513,702121286865186816,ALM - Bound,C5-1,toxic
1656832806914338816,41194235,ALM - Bound,C1-2,toxic
1653309945339695105,1593483474949791488,BLM - Bound,C2-1,toxic
1653226152410992709,827687665793241088,BLM - Bound,C2-2,toxic
1655018700641009664,1154105453317677056,BLM - Crossing,C3-1,toxic
1655682957632323586,1009592428117086208,BLM - Bound,C2-2,toxic
1653023508006412292,1179042312002899968,BLM - Crossing,C6-2,toxic
1653819590806237184,269709497,ALM - Bound,C5-1,toxic
1654655084486176768,1378755235418681088,BLM - Crossing,C3-2,toxic
1655418018741067776,1578070309160341504,ALM - Bound,C1-2,toxic
1656681601093230593,772213412088590336,BLM - Crossing,C2-2,toxic
1657127541893890057,3609762852,ALM - Bound,C5-1,toxic
1652893356459012097,1591726910056308736,ALM - Bound,C7-1,toxic
1655907498266853378,1519009150042206208,ALM - Crossing,C7-1,toxic
1653541128744976394,118580109,BLM - Bound,C2-1,toxic
1653563166708879360,1410660500644433920,ALM - Bound,C1-1,toxic
1657217718389555201,1142617753519607808,BLM - Bound,C2-1,toxic
1658296582796869633,1565258727053094912,ALM - Crossing,C1-1,toxic
1655805410199187456,952742104194744448,BLM - Bound,C2-2,toxic
1657345422669611008,1536388706353000448,BLM - Bound,C2-1,toxic
1655323571755929600,1427302642263470080,BLM - Crossing,C3-2,toxic
1654258179340128257,1694505356,BLM - Crossing,C3-3,toxic
1657732266804539393,1479247623005650944,BLM - Bound,C3-3,toxic
1653369257130852354,1458095612830830592,BLM - Bound,C3-3,toxic
1655225502691655682,1327437240495083520,BLM - Bound,C3-3,toxic
1655328199058903042,2464920044,ALM - Bound,C5-2,toxic
1657741533024509955,76003055,ALM - Bound,C1-3,toxic
1648797511933411330,1291128494,ALM - Crossing,C1-3,toxic
1657832884907184128,908691708052779008,ALM - Bound,C1-2,toxic
1655628287627128833,875867931812417536,ALM - Bound,C1-1,toxic
1657090025023229952,727487510,ALM - Bound,C1-2,toxic
1134493748056846336,16948493,BLM - Crossing,C6-1,toxic
1657064762541211661,1518666103471411200,ALM - Crossing,C1-2,toxic
1653739050841374721,277072599,BLM - Bound,C6-1,toxic
1655865960883011584,480787620,ALM - Bound,C5-2,toxic
1060363420694970368,2901855135,BLM - Bound,C2-1,toxic
1657828107506597888,988100041,BLM - Bound,C2-1,toxic
1656359443129589761,1221503238639214592,BLM - Bound,C2-1,toxic
1656118702964903936,973004053885067264,BLM - Bound,C3-1,toxic
1656401764353032194,272207202,BLM - Bound,C2-1,toxic
1653107224619909123,1594068559977537536,ALM - Bound,C1-1,toxic
1654526946129203201,861577363,ALM - Crossing,C1-1,toxic
1657257553368162305,1234091924,BLM - Crossing,C6-2,toxic
1657519951442223105,2466478200,BLM - Crossing,C6-1,toxic
1655417768206893056,2735465556,BLM - Crossing,C2-1,toxic
1625987329776033793,151967576,BLM - Crossing,C2-2,toxic
1653851836053614592,1585949064406786048,ALM - Crossing,C5-1,toxic
1656839823389515776,905134842,BLM - Crossing,C2-2,toxic
1656658325575176192,1647997036061659136,ALM - Crossing,C1-2,toxic
1656922293262598145,36648059,ALM - Bound,C5-2,toxic
1656814676553142273,237572596,ALM - Crossing,C1-2,toxic
1654215787035471874,2735655330,BLM - Bound,C2-1,toxic
1657358661075730432,1280910207590203392,BLM - Bound,C3-2,toxic
1654062513053392897,1519169055332130816,BLM - Crossing,C2-1,toxic
1655066628004913152,855854454268186624,ALM - Bound,C1-1,toxic
1657429648395862016,35729673,BLM - Bound,C3-3,toxic
1656545672756367360,1621856896234975232,ALM - Crossing,C5-2,toxic
1656727942821445633,1308549999165407232,ALM - Bound,C5-2,toxic
1657131163264118784,18163138,BLM - Bound,C3-3,toxic
1654806260385021953,54070707,BLM - Crossing,C2-1,toxic
1657854904155742208,3208495775,BLM - Crossing,C6-1,toxic
1656050225742589953,1330911446440554496,BLM - Bound,C3-2,toxic
1656260276193304576,1468757893788975104,BLM - Crossing,C2-2,toxic
1654635819934810112,956015450973966336,BLM - Bound,C3-1,toxic
1653627703721963522,2649357284,BLM - Bound,C6-1,toxic
1657739956775780352,5516892,BLM - Bound,C2-2,toxic
1656772140341813250,1613300894061191168,ALM - Bound,C1-1,toxic
1655672681633828864,1571297692118323200,BLM - Crossing,C6-2,toxic
1655772735375568896,1486068736306167808,ALM - Crossing,C5-1,toxic
1654735044647288846,1502040187093852160,BLM - Crossing,C2-2,toxic
1655694460154523650,2482184095,BLM - Crossing,C2-1,toxic
1653060098858598400,1595162339044737024,BLM - Bound,C2-2,toxic
1653048377880223745,30349566,BLM - Crossing,C2-1,toxic
1655967533390864384,1554179371153383424,ALM - Crossing,C7-1,toxic
1653227702168752130,3548399596,BLM - Bound,C3-2,toxic
1657871232237469696,1521758528804769792,BLM - Bound,C3-2,toxic
1656769541412646914,1611683342776258560,ALM - Crossing,C1-2,toxic
1655659216609091584,1511757302591799296,ALM - Bound,C1-2,toxic
1655299716123598849,1592930466226651136,ALM - Crossing,C1-2,toxic
1655236852985614337,1588905597835120640,ALM - Bound,C1-1,toxic
1657830144659058694,3303944139,ALM - Bound,C1-1,toxic
1657065231817011200,64294182,BLM - Bound,C3-1,toxic
1657744251571011585,1334301249580261376,BLM - Crossing,C2-1,toxic
1654242465489010690,1397659490619691008,BLM - Bound,C6-1,toxic
1654512956246310915,44029500,BLM - Bound,C2-1,toxic
1656285905655611394,2842277075,BLM - Bound,C2-1,toxic
1655762528239009794,1586829712021667840,ALM - Bound,C1-1,toxic
1657470781226467333,1550635965215113216,BLM - Bound,C2-1,toxic
1656282952119259136,15142242,BLM - Bound,C3-1,toxic
1655341985891332096,1541800819561009152,ALM - Bound,C1-2,toxic
1655776834523627520,1312137128050974720,BLM - Bound,C3-1,toxic
1655752961161568256,2360192296,BLM - Crossing,C6-2,toxic
1663106619012440065,1342045898910486528,BLM - Crossing,C3-3,toxic
1654905345024708609,15707823,ALM - Crossing,C1-2,toxic
1655528996589764608,1518927279199559680,ALM - Bound,C1-1,toxic
1654979032876761088,133938408,BLM - Crossing,C3-3,toxic
1653475537510121473,1353169777158725632,BLM - Bound,C6-2,toxic
1654934028284305409,1677256254,ALM - Crossing,C1-2,toxic
1657852784039849986,1226299263874764800,BLM - Crossing,C6-1,toxic
1657425693192404993,1606678968765227008,ALM - Crossing,C1-1,toxic
1653944677140135936,32680990,BLM - Crossing,C6-1,toxic
1656766646571216902,1040460139,BLM - Bound,C2-2,toxic
1653523290475081728,1306965547620265984,BLM - Bound,C2-1,toxic
1654531806526308375,70420341,BLM - Bound,C6-2,toxic
1654940078828036097,1594689051956748288,ALM - Bound,C7-1,toxic
1657766390223491077,602572197,BLM - Bound,C2-2,toxic
1605046648681517057,4296903437,ALM - Bound,C1-2,toxic
1655420117176426496,1443725120120442880,ALM - Crossing,C1-2,toxic
1654308552561901573,1146622212289552384,ALM - Bound,C1-2,toxic
1657386682377809922,1479247623005650944,BLM - Bound,C3-3,toxic
1657337348323958786,2360306959,BLM - Crossing,C2-1,toxic
1269979227752935424,1162177457992151040,ALM - Bound,C5-1,toxic
1655040780908593152,1220155898670260224,BLM - Bound,C3-3,toxic
1653710733798940673,1318525328273428480,BLM - Crossing,C2-2,toxic
1655014181429563392,1551698968668770304,BLM - Bound,C2-1,toxic
1654484461185122311,1432647649,BLM - Crossing,C2-1,toxic
1652838325961490437,1618942589431955712,BLM - Crossing,C2-1,toxic
1653513748924059658,1639186179621810176,BLM - Bound,C6-2,toxic
1655293164561768450,2750972145,ALM - Bound,C7-1,toxic
1657261013819957251,54054121,BLM - Crossing,C6-2,toxic
1657809237005987841,1198673542797070336,BLM - Bound,C3-3,toxic
1250699200154624001,2835451658,ALM - Crossing,C1-1,toxic
1656635780524040192,2248926984,BLM - Crossing,C3-3,toxic
1655533938582929409,4730403444,BLM - Bound,C3-2,toxic
1656165247236067328,1179331270242754560,BLM - Bound,C2-1,toxic
1653898575355453441,136787800,BLM - Bound,C3-1,toxic
1657202399323336704,247642500,BLM - Bound,C3-1,toxic
1655058775177408512,78135684,BLM - Bound,C2-1,toxic
1655069073770704897,1526350482394030080,ALM - Crossing,C1-2,toxic
1657477638783651840,1531045849618210816,ALM - Bound,C5-2,toxic
1656073510798733314,3685171104,BLM - Bound,C2-1,toxic
1656840369555005440,1482626664706101248,BLM - Bound,C2-2,toxic
1656646467585724416,849509458623549440,BLM - Bound,C2-1,toxic
1656901966314844160,896202753382518784,BLM - Bound,C2-1,toxic
1656802688489738242,3937263083,BLM - Crossing,C3-2,toxic
1652904148034265089,1122295409634713600,BLM - Bound,C3-2,toxic
1654591780942237698,2851000468,BLM - Bound,C3-2,toxic
1655255494049579008,917317773293948800,ALM - Bound,C5-2,toxic
1629893566007738372,886060860,BLM - Crossing,C3-2,toxic
1657774545166643200,1565414388814725120,ALM - Bound,C1-2,toxic
1656406250194862080,1204114355316375552,BLM - Crossing,C6-2,toxic
1653480244395819017,1518686994301390848,ALM - Crossing,C1-2,toxic
1655756873092542464,1027752606829969408,BLM - Bound,C3-1,toxic
1656080271353970692,3510591,BLM - Bound,C2-2,toxic
1654300064657932290,831917611738763264,BLM - Bound,C2-2,toxic
1654807256741838850,1011952996907962368,BLM - Bound,C3-3,toxic
1657584384327798784,1003838758221991936,BLM - Bound,C2-1,toxic
1653399706620289028,1652845276900491264,BLM - Bound,C2-1,toxic
1655321997503496192,22188774,BLM - Crossing,C3-1,toxic
1654352606720819203,1609298873876451328,BLM - Bound,C2-1,toxic
1655557728104841216,1403402742,BLM - Bound,C3-1,toxic
1652999781843623936,316638428,BLM - Crossing,C6-1,toxic
1654153264202432516,711667461414916096,ALM - Crossing,C1-2,toxic
1653798177953271813,1651950760106622976,BLM - Bound,C3-2,toxic
1656960043995070466,1329050238905184512,ALM - Bound,C1-2,toxic
1657766116251557893,1589781542225596416,BLM - Bound,C6-1,toxic
1656050262497193985,1290173810822524928,ALM - Crossing,C1-2,toxic
1654561385265913856,85601740,BLM - Crossing,C2-1,toxic
1551184132436332546,815708250217840640,BLM - Bound,C3-2,toxic
1648313632575438849,1054122091136589824,ALM - Bound,C5-1,toxic
1655433612458688513,2730030473,BLM - Bound,C6-2,toxic
1655711675897769984,874444452227563520,BLM - Crossing,C3-3,toxic
1653509409228615680,1044301472861745152,ALM - Bound,C1-2,toxic
1636390809640509440,4765364386,ALM - Crossing,C1-1,toxic
1654922525829378048,2666220600,BLM - Bound,C2-2,toxic
1654637828402208769,3334091175,ALM - Bound,C7-1,toxic
1656632981103030272,1086806768863321984,BLM - Bound,C2-2,toxic
1654914811199737857,28332450,BLM - Bound,C3-1,toxic
1656597040594583557,1261270683285204992,ALM - Crossing,C5-1,toxic
1656799759120879617,949416462963302400,BLM - Bound,C2-1,toxic
1655767423327371265,35849210,BLM - Bound,C3-1,toxic
1655634681193267200,164276873,ALM - Bound,C1-3,toxic
1655594424154591232,1584003844744224768,ALM - Crossing,C1-3,toxic
1657833850314137603,1093570744267755648,BLM - Crossing,C3-2,toxic
1653988350309851137,16076529,BLM - Crossing,C6-2,toxic
1657360509614563328,1603005143821295616,ALM - Bound,C1-1,toxic
1657594560459972611,818893114979061760,BLM - Crossing,C3-1,toxic
1655380716216041475,1517705780656590848,BLM - Bound,C3-3,toxic
1656023194002763776,405672343,BLM - Bound,C3-1,toxic
1656139826217775106,1402446799449825280,BLM - Crossing,C3-1,toxic
1657425913326305281,1642638119399829504,BLM - Crossing,C2-1,toxic
1655341294619619331,1562100664569925632,BLM - Bound,C3-2,toxic
1656344273904599041,1587110443113484288,ALM - Bound,C5-2,toxic
1653630906190503937,809115114,BLM - Bound,C2-1,toxic
1655604301564092420,208947857,ALM - Bound,C1-2,toxic
1657393857275867139,728826473000341504,ALM - Bound,C5-2,toxic
1652988871079084034,21584887,BLM - Bound,C3-1,toxic
1551190818622406656,967027984426242048,BLM - Crossing,C3-1,toxic
1635005090108174341,2835451658,ALM - Crossing,C1-1,toxic
1653548253999235074,566459972,BLM - Crossing,C2-1,toxic
1642987073505460224,1544919640954085376,ALM - Crossing,C1-2,toxic
1657689504218595328,1293103229849538560,ALM - Crossing,C1-2,toxic
1657542848399433728,752695501527478272,ALM - Bound,C1-1,toxic
1655056716969508864,1603116915966230528,ALM - Crossing,C1-2,toxic
1655576017958756353,1301915596377010176,BLM - Crossing,C2-2,toxic
1653857173376491520,1157013085640712192,BLM - Bound,C6-1,toxic
1655342616106393600,1554091174163632128,ALM - Bound,C1-2,toxic
1655403407723692032,62645216,ALM - Bound,C1-1,toxic
1656789337546059778,2577457657,BLM - Bound,C3-1,toxic
1653844238361141250,1281373171854319616,BLM - Bound,C2-1,toxic
1656819692416188418,1527681122402021376,ALM - Crossing,C7-1,toxic
1653189866514182146,339001318,ALM - Crossing,C1-2,toxic
1655245245016055809,3067390639,BLM - Crossing,C6-2,toxic
1641407171647909889,1386080262941990912,BLM - Bound,C2-1,toxic
1656888220393811969,2413251048,ALM - Bound,C1-1,toxic
1652222731268550656,1329171068196622336,ALM - Crossing,C1-1,toxic
1655596230884376576,1519055538994225152,ALM - Bound,C5-1,toxic
1653396132804829187,23551268,ALM - Crossing,C1-2,toxic
1653478768009199646,811209924470538240,BLM - Bound,C3-2,toxic
1657587167722455040,1519146957243130112,ALM - Bound,C1-2,toxic
1657030546076188672,54825894,ALM - Crossing,C7-1,toxic
1655632933171113985,25332216,BLM - Bound,C3-3,toxic
1656463871278739457,945762232901820416,BLM - Bound,C3-1,toxic
1654447245381496835,38639718,BLM - Bound,C3-1,toxic
1655629599517159428,364499622,BLM - Bound,C3-2,toxic
1654107975865323520,1418891999776845824,ALM - Crossing,C1-2,toxic
1655570278087262211,7768402,BLM - Crossing,C3-1,toxic
1655321783292002306,15694863,BLM - Bound,C2-2,toxic
1653212669506367488,35692915,BLM - Bound,C2-2,toxic
1654942936700682246,1498177098669821952,BLM - Bound,C3-3,toxic
1657807803493351424,1519062848940433408,BLM - Bound,C3-3,toxic
1655844288092323846,1338602028411408384,BLM - Bound,C3-3,toxic
1657744372698599424,1632606652133429248,BLM - Bound,C3-1,toxic
1654561903060942848,61087181,BLM - Bound,C6-2,toxic
1656075565642973184,830324803,BLM - Crossing,C3-1,toxic
1653707773274726402,198818760,ALM - Bound,C1-2,toxic
1655582984970313736,1559164119554588672,ALM - Bound,C1-1,toxic
1655060211365822464,893127118246334464,BLM - Crossing,C6-2,toxic
1654171612709519373,194784684,BLM - Bound,C3-2,toxic
1651696643169828867,1526334398127390720,BLM - Crossing,C2-1,toxic
1658934624792223751,1514657000550027264,ALM - Bound,C1-1,toxic
1627038553195843588,256154569,BLM - Crossing,C3-1,toxic
1655295906076409856,1353165999961477120,ALM - Crossing,C1-2,toxic
1656822659827499008,860715936277516288,ALM - Bound,C7-1,toxic
1657171020942327808,1374492482356924416,BLM - Bound,C3-3,toxic
1657755866404200451,1518628202037583872,ALM - Crossing,C1-2,toxic
1653899228345954309,921651974780567552,BLM - Bound,C2-1,toxic
1653898549036298241,1025333759573471232,BLM - Crossing,C3-1,toxic
1653156209208307714,3308417186,BLM - Bound,C3-1,toxic
1653754315708792839,1284956808,BLM - Bound,C3-2,toxic
1657235387167678465,1144107626420154368,ALM - Bound,C1-2,toxic
1654322823966408704,67263466,ALM - Crossing,C1-2,toxic
1657758811036213249,1352096490643205888,ALM - Bound,C1-1,toxic
1656356211330260993,247428783,BLM - Bound,C3-3,toxic
1653536552583045120,363638351,BLM - Bound,C2-2,toxic
1655417635478323200,18204604,ALM - Bound,C1-1,toxic
1657627015199989760,1266409019553591296,BLM - Crossing,C2-2,toxic
1656900348680732672,1500562602438676480,BLM - Bound,C3-3,toxic
1653876937742331909,79083935,ALM - Bound,C1-1,toxic
1608519165848977409,394420238,ALM - Crossing,C1-1,toxic
1654137859195174913,16909343,BLM - Bound,C3-1,toxic
1638401961086304258,963829027185152000,BLM - Crossing,C2-1,toxic
1657085112440217605,1408517059177238528,BLM - Bound,C2-1,toxic
1656602047129452544,1362733074329579520,BLM - Bound,C3-1,toxic
1656657916324384768,1060573081935249408,ALM - Bound,C1-1,toxic
1657763816241876997,22066415,BLM - Crossing,C3-1,toxic
1656123147593080833,895388295496073216,ALM - Crossing,C1-1,toxic
1655729551006134272,820795434595745792,BLM - Crossing,C3-2,toxic
1654952733227749377,508390512,ALM - Bound,C1-2,toxic
1654842422780653569,1109097141866295168,ALM - Bound,C1-1,toxic
1657166102302973953,1608058220865589248,ALM - Bound,C1-2,toxic
1654788162508472322,1079209350055506048,BLM - Bound,C2-2,toxic
1657620459511218177,299071087,ALM - Bound,C1-2,toxic
1656850499067432962,21908763,BLM - Bound,C2-2,toxic
1653910735129309186,3401837939,BLM - Bound,C6-1,toxic
1657023996473294849,1849478558,BLM - Bound,C3-2,toxic
1655176439241625600,110228223,BLM - Bound,C3-3,toxic
1657021388132065282,1429556011761770496,ALM - Crossing,C1-2,toxic
1657894445159960577,890061634181373952,ALM - Crossing,C1-1,toxic
1657105636256108545,306518230,BLM - Crossing,C6-1,toxic
1655544959645233153,25598396,BLM - Crossing,C2-2,toxic
1653454657279397888,1585980838755213312,ALM - Bound,C1-1,toxic
1654476692067418112,1551661776286228480,ALM - Bound,C1-2,toxic
1657075604716666881,2484693110,BLM - Bound,C2-2,toxic
1657328880015888385,1090170866086887424,ALM - Crossing,C7-1,toxic
1657411109635387396,18357054,BLM - Crossing,C6-1,toxic
1656711999386992640,2876102408,BLM - Bound,C6-2,toxic
1656626534289997827,988225634,ALM - Bound,C7-1,toxic
1652901732471672832,845218206750949376,ALM - Crossing,C1-1,toxic
1655368919450787841,166625775,ALM - Bound,C1-2,toxic
1654613243145383940,67609471,ALM - Bound,C1-2,toxic
1657235886915072002,1651281409515077632,ALM - Bound,C1-3,toxic
1655748863402340353,1511429007639646208,ALM - Bound,C7-2,toxic
1654545613399248902,213794308,BLM - Bound,C2-2,toxic
1653732482087374849,1584549936733069312,BLM - Bound,C2-2,toxic
1279414297827979269,1244643706516525056,ALM - Bound,C5-2,toxic
1654349579960057858,49865825,ALM - Bound,C1-2,toxic
1655092487688445953,83722627,BLM - Bound,C3-3,toxic
1653759567753355265,838462542,BLM - Bound,C3-3,toxic
1655315030978490370,1510004039496261632,ALM - Bound,C1-1,toxic
1653439202544209921,1519790887936557056,ALM - Bound,C7-1,toxic
1655660560346750977,24127811,ALM - Crossing,C1-2,toxic
1655653695252471824,1462999709845393408,ALM - Bound,C1-2,toxic
1655834124056432640,1588873701595832320,ALM - Bound,C1-2,toxic
1654077912553799681,1134391970112114816,BLM - Bound,C6-1,toxic
1657034533647142913,1519111674539790336,ALM - Crossing,C7-1,toxic
1657509448108347392,2152399620,BLM - Bound,C2-2,toxic
1657429643706929152,913113624498946048,BLM - Crossing,C3-2,toxic
1655568202066272263,737977061957095424,BLM - Bound,C2-1,toxic
1653691374326169601,1857607735,BLM - Bound,C3-3,toxic
1657328192959533056,1324988643488960512,ALM - Crossing,C1-2,toxic
1657878076519219200,851626826325798912,BLM - Bound,C3-1,toxic
1646498480112672768,21308157,BLM - Crossing,C2-2,toxic
1655660190870671360,1468810363311300608,ALM - Crossing,C1-2,toxic
1657165751340638209,1065775755022393216,BLM - Bound,C3-1,toxic
1657858277462654976,1635401977751543808,BLM - Bound,C3-1,toxic
1657208100095512577,811914186104197120,BLM - Bound,C3-1,toxic
1653765414512644097,1601744402564624384,ALM - Crossing,C1-2,toxic
1653161999835049984,1261510623327911936,BLM - Crossing,C2-2,toxic
1591141332382203905,734451042667102208,BLM - Bound,C3-1,toxic
1303337049580335109,1640929196,BLM - Crossing,C3-1,toxic
1652882345190457344,1306378154576154624,BLM - Bound,C2-1,toxic
1654251067335487488,758042170968375296,BLM - Crossing,C2-1,toxic
1654829112660316161,1008780623157301248,BLM - Bound,C2-2,toxic
1656259665993269251,1616469873768398848,BLM - Bound,C3-3,toxic
1657751705985986561,1605666773193396224,ALM - Crossing,C7-1,toxic
1653308154128789505,48794154,BLM - Bound,C3-2,toxic
1653766698632110080,1007439632341110784,BLM - Bound,C2-1,toxic
1653123707030896640,3364185674,BLM - Bound,C3-1,toxic
1655994616955404328,1364468420184469504,BLM - Crossing,C3-2,toxic
1656634583838777344,1433156690581626880,ALM - Crossing,C1-1,toxic
1657790443373903876,1401126968,ALM - Bound,C1-1,toxic
1655578014426464256,705446975890653184,BLM - Bound,C3-2,toxic
1654573535740968960,827253915179589632,BLM - Bound,C2-2,toxic
1656643494251732992,1499865171858268160,ALM - Bound,C5-2,toxic
1657798414187331584,1596259773988610048,ALM - Bound,C7-1,toxic
1656559835960295424,19292264,ALM - Bound,C5-2,toxic
1655295163940339712,1628822364023582720,BLM - Bound,C2-1,toxic
1544699801689792514,3067390639,BLM - Crossing,C6-2,toxic
1654773347262005250,2786053933,BLM - Bound,C2-1,toxic
1656781058732326912,53669907,ALM - Bound,C1-1,toxic
1654476578431090688,1504533114487546112,BLM - Bound,C6-1,toxic
1654253425054601216,1545451250665365504,BLM - Bound,C2-1,toxic
1655318747912065028,853646311941451776,BLM - Bound,C3-3,toxic
1653789848518422529,1534857849037328384,ALM - Bound,C5-1,toxic
1656383543348527104,1273226537706405888,BLM - Bound,C4-2,toxic
1655655872415277056,1308243174951772160,BLM - Bound,C2-1,toxic
1656855766513623040,1388727168260186112,BLM - Bound,C2-1,toxic
1656361940401426433,1521133199929217024,ALM - Bound,C1-2,toxic
1654597928311312386,1628158010731433984,ALM - Crossing,C7-1,toxic
1653508988648976386,939004384448364416,BLM - Bound,C3-1,toxic
1656381783292760067,4700888988,BLM - Crossing,C2-1,toxic
1654909161468047360,882718501093257216,ALM - Crossing,C1-2,toxic
1657730250690756609,1479247623005650944,BLM - Bound,C3-3,toxic
1657244372109258752,1591880216976261120,ALM - Bound,C7-1,toxic
1655335346056429570,189778633,ALM - Bound,C1-3,toxic
1655699083036639232,2720911546,ALM - Bound,C7-1,toxic
1655399102820282369,977954268396179584,BLM - Crossing,C6-1,toxic
1657512175508791300,262749118,ALM - Crossing,C1-2,toxic
1655292178091094016,143655326,BLM - Bound,C6-1,toxic
1657502683228516353,21733692,BLM - Bound,C3-1,toxic
1656747104688041991,863040929170587648,BLM - Bound,C3-1,toxic
1652847983145242628,1427375098009378816,ALM - Bound,C1-2,toxic
1653855240742141952,163004918,BLM - Bound,C2-1,toxic
1656911435635609601,1544784546448777216,BLM - Bound,C6-2,toxic
1632166507701575680,41702018,ALM - Crossing,C5-2,toxic
1656336252306587659,1567643305596407808,ALM - Crossing,C1-2,toxic
1655973412349542412,1611798898040791040,ALM - Bound,C1-1,toxic
1655044291645808641,33000064,BLM - Bound,C6-1,toxic
1655070657636610050,1586126942834548736,ALM - Crossing,C1-2,toxic
1652307620747702272,1490453120106868736,ALM - Crossing,C5-2,toxic
1656455712376242176,262971394,BLM - Crossing,C6-1,toxic
1657345167790075906,272696582,BLM - Bound,C2-1,toxic
1656855243026583554,1519311768723636224,ALM - Crossing,C1-1,toxic
1655890046384496641,882748540161736704,ALM - Bound,C5-2,toxic
1655455253133918208,369511383,BLM - Crossing,C2-1,toxic
1655606464143142916,1442931723801710592,BLM - Bound,C2-2,toxic
1653870129816522752,1649780753977180160,ALM - Bound,C7-1,toxic
1653156956750729217,274715051,BLM - Bound,C2-2,toxic
1656260054218153986,931266332104028160,ALM - Bound,C1-2,toxic
1653557493744783361,1205226529455632384,BLM - Crossing,C3-1,toxic
1647674325980397571,1088862056705593216,BLM - Crossing,C3-1,toxic
1656129800853913600,1174006316412674048,BLM - Bound,C2-2,toxic
1656026522883432449,1497882565138698240,ALM - Bound,C5-2,toxic
1655269502081200128,1456010695527514112,ALM - Bound,C1-1,toxic
1652931108072472576,1179093314995392512,BLM - Bound,C2-1,toxic
1655781631519608832,784434778082779136,BLM - Bound,C6-2,toxic
1655760534992482304,1301682287688511488,BLM - Bound,C2-1,toxic
1654154893056258049,2182787228,BLM - Bound,C3-3,toxic
1656318672128950275,818893114979061760,BLM - Crossing,C3-1,toxic
1656813459076415488,176619668,BLM - Bound,C3-2,toxic
1653836125423763456,771872004341366784,ALM - Bound,C1-2,toxic
1654876920520007685,1488991827600543488,BLM - Bound,C6-1,toxic
1655258373980291073,2617689786,ALM - Bound,C5-2,toxic
1655745833512632320,1391670709093642240,BLM - Crossing,C2-1,toxic
1657833281075937280,2287197110,BLM - Crossing,C3-1,toxic
1654219960682532867,2701633188,BLM - Bound,C2-1,toxic
1653519439978004481,1375994353181659136,ALM - Bound,C1-1,toxic
1656990477445627905,1493964218902581248,BLM - Bound,C2-1,toxic
1656415229738188800,17348525,BLM - Crossing,C2-1,toxic
1653212960993468416,1471618884671356928,BLM - Bound,C3-2,toxic
1656139029568536576,1519358064125779968,ALM - Bound,C1-2,toxic
1657826049357389829,1015661240,ALM - Bound,C5-2,toxic
1654040728643960833,1579356625323761664,BLM - Bound,C2-1,toxic
1655488601570828295,916939906932445184,ALM - Bound,C1-2,toxic
1500980904189042696,16948493,BLM - Crossing,C6-1,toxic
1655799451527663617,1329948530966982912,ALM - Bound,C1-1,toxic
1655195007769255941,1648647121,ALM - Bound,C1-2,toxic
1653485054612627456,610969791,BLM - Bound,C2-1,toxic
1657624191661936640,16073596,ALM - Crossing,C1-1,toxic
1317989076524466176,886398296146706432,BLM - Crossing,C2-2,toxic
1655650781691797519,717121215727591424,BLM - Crossing,C3-3,toxic
1655770354302824450,930111508700377216,BLM - Bound,C3-1,toxic
1655108341004218369,1446783666026266624,BLM - Crossing,C6-1,toxic
1655445264780648450,1622475803937345536,ALM - Bound,C1-2,toxic
1654584249020710914,17134268,BLM - Crossing,C2-2,toxic
1656355711595474951,1030545399977730048,BLM - Bound,C2-1,toxic
1653491373608251393,1624215149593722880,BLM - Crossing,C6-2,toxic
1656200483789324288,1582996267478695936,BLM - Bound,C2-2,toxic
